ID,Stock,IC,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
435,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
436,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
437,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
438,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
439,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
440,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
441,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
442,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
443,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
444,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
445,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
446,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
447,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
448,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
449,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
450,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
451,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
452,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
453,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
454,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
455,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
456,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
457,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
458,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
459,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
460,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
461,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
462,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
463,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
464,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
465,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
466,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
467,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
468,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
469,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
470,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
471,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
472,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
473,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
474,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
475,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
476,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
477,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
478,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
479,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
480,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
481,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
482,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
483,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
484,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
485,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
486,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
487,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
488,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
489,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
490,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
491,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
492,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
493,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
494,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
495,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
496,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
497,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
498,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
499,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
500,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
501,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
502,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
503,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
504,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
505,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
506,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
507,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
508,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
509,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
510,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
511,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
512,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
513,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
514,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
515,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
516,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
517,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
518,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
519,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
520,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
521,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
522,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
523,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
524,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
525,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
526,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
527,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
528,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
529,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
530,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
531,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
532,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
533,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
534,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
535,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
536,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
537,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
538,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
539,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
540,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
541,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
542,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
543,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
544,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
545,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
546,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
547,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
548,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
549,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
550,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
551,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
552,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
553,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
554,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
555,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
556,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
557,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
558,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
559,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
560,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
561,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
562,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
563,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
564,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
565,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
566,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
567,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
568,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
569,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
570,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
571,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
572,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
573,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
574,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
575,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
576,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
577,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
578,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
579,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
580,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
581,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
582,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
583,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
584,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
585,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
586,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
587,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
588,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
589,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
590,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
591,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
592,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
593,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
594,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
595,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
596,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
597,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
598,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
599,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
600,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
601,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
602,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
603,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
604,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
605,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
606,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
607,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
608,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
609,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
610,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
611,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
612,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
613,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
614,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
615,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
616,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
617,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
618,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
619,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
620,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
621,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
622,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
623,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
624,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
625,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
626,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
627,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
628,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
629,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
630,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
631,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
632,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
633,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
634,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
635,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
636,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
637,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
638,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
639,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
640,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
641,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
642,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
643,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
644,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
645,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
646,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
647,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
648,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
649,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
650,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
651,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
652,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
653,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
654,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
655,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
656,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
657,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
658,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
659,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
660,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
661,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
662,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
663,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
664,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
665,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
666,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
667,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
668,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
669,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
670,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
671,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
672,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
673,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
674,debut,?,00,00,00,08,00,00,00,00,00,00,00,00,00
675,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
676,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
677,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
678,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
679,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
680,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
681,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
682,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
683,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
684,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
685,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
686,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
687,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
688,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
689,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
690,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
691,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
692,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
693,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
694,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
695,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
696,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
697,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
698,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
699,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
700,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
701,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
702,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
703,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
704,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
705,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
706,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
707,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
708,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
709,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
710,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
711,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
712,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
713,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
714,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
715,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
716,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
717,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
718,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
719,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
720,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
721,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
722,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
723,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
724,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
725,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
726,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
727,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
728,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
729,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
730,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
731,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
732,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
733,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
734,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
735,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
736,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
737,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
738,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
739,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
740,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
741,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
742,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
743,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
744,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
745,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
746,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
747,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
748,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
749,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
750,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
751,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
752,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
753,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
754,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
755,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
756,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
757,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
758,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
759,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
760,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
761,main,2500,00,00,00,00,00,00,00,00,00,00,00,00,00
762,main,800,00,00,00,00,00,00,00,00,00,00,00,00,00
763,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
764,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
765,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
766,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
767,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
768,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
769,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
770,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
771,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
772,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
773,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
774,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
775,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
776,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
777,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
778,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
779,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
780,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
781,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
782,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
783,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
784,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
785,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
786,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
787,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
788,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
789,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
790,debut,?,00,00,00,08,00,00,00,00,00,00,00,00,00
791,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
792,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
793,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
794,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
795,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
796,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
797,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
798,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
799,main,1200,00,00,00,00,00,00,00,00,00,00,00,00,00
800,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
801,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
802,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
803,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
804,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
805,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
806,debut,?,00,00,00,00,00,06,00,00,00,00,00,00,00
807,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
808,debut,?,00,00,12,00,00,00,00,00,00,00,00,00,00
809,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
810,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
811,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
812,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
813,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
814,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
815,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
816,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
817,debut,?,00,00,00,01,00,00,00,00,00,00,00,00,00
818,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
819,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
820,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
821,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
822,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
823,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
824,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
825,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
826,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
827,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
828,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
829,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
830,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
831,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
832,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
833,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
834,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
835,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
836,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
837,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
838,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
839,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
840,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
841,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
842,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
843,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
844,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
845,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
846,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
847,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
848,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
849,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
850,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
851,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
852,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
853,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
854,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
855,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
856,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
857,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
858,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
859,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
860,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
861,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
862,debut,?,04,00,00,00,00,00,00,00,00,00,00,00,00
863,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
864,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
865,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
866,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
867,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
868,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
869,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
