ID,mainStock,Glacial Grocer,Affogato,Frozen Collectives Emporium,Battle Shop,Toy Trunk,Sugar Rush,United Terrafrost Post Office,Plushie Palace,Grooming Parlour,Ralph's Page Turners,Jacobi's Companion Reserve,Snow Jar Igloo,Golden Touch
459,main,0,0,0,0,0,0,0,0,0,1,0,0,0
460,main,0,0,0,0,0,0,0,0,0,1,0,0,0
461,none,0,0,0,0,0,0,0,0,0,0,0,0,0
462,main,0,0,0,0,0,0,0,0,0,1,0,0,0
463,main,0,0,0,0,0,0,0,0,0,1,0,0,0
464,main,0,0,0,0,0,0,0,0,0,1,0,0,0
465,main,0,0,0,0,0,0,0,0,0,1,0,0,0
466,main,0,0,0,0,1,0,0,0,0,0,0,0,0
467,main,0,0,0,0,1,0,0,0,0,0,0,0,0
468,main,0,0,0,0,1,0,0,0,0,0,0,0,0
469,none,0,0,0,0,0,0,0,0,0,0,0,0,0
470,none,0,0,0,0,0,0,0,0,0,0,0,0,0
471,none,0,0,0,0,0,0,0,0,0,0,0,0,0
472,main,0,0,0,0,1,0,0,0,0,0,0,0,0
473,none,0,0,0,0,0,0,0,0,0,0,0,0,0
474,none,0,0,0,0,0,0,0,0,0,0,0,0,0
475,main,0,0,0,0,1,0,0,0,0,0,0,0,0
476,none,0,0,0,0,0,0,0,0,0,0,0,0,0
477,main,0,0,0,0,1,0,0,0,0,0,0,0,0
478,main,0,0,0,0,1,0,0,0,0,0,0,0,0
479,none,0,0,0,0,0,0,0,0,0,0,0,0,0
480,main,0,0,0,0,0,1,0,0,0,0,0,0,0
481,main,0,0,0,0,0,1,0,0,0,0,0,0,0
482,main,0,0,0,0,0,0,0,0,0,1,0,0,0
483,none,0,0,0,0,0,0,0,0,0,0,0,0,0
484,main,0,0,0,0,0,0,0,0,0,0,0,1,0
485,main,0,0,0,0,0,0,0,0,0,0,0,1,0
486,main,0,0,0,0,0,0,0,0,0,0,0,1,0
487,main,0,0,0,0,0,0,0,0,0,0,0,1,0
488,main,0,0,0,0,0,0,0,0,0,0,0,1,0
489,main,0,0,0,0,0,0,0,0,0,0,0,1,0
490,none,0,0,0,0,0,0,0,0,0,0,0,0,0
491,none,0,0,0,0,0,0,0,0,0,0,0,0,0
492,main,0,0,0,0,0,0,0,0,0,0,0,1,0
493,none,0,0,0,0,0,0,0,0,0,0,0,0,0
494,main,0,0,0,0,0,1,0,0,0,0,0,0,0
495,none,0,0,0,0,0,0,0,0,0,0,0,0,0
496,none,0,0,0,0,0,0,0,0,0,0,0,0,0
497,none,0,0,0,0,0,0,0,0,0,0,0,0,0
498,none,0,0,0,0,0,0,0,0,0,0,0,0,0
499,none,0,0,0,0,0,0,0,0,0,0,0,0,0
500,none,0,0,0,0,0,0,0,0,0,0,0,0,0
501,none,0,0,0,0,0,0,0,0,0,0,0,0,0
502,none,0,0,0,0,0,0,0,0,0,0,0,0,0
503,none,0,0,0,0,0,0,0,0,0,0,0,0,0
504,none,0,0,0,0,0,0,0,0,0,0,0,0,0
505,none,0,0,0,0,0,0,0,0,0,0,0,0,0
506,none,0,0,0,0,0,0,0,0,0,0,0,0,0
507,main,0,0,0,1,0,0,0,0,0,0,0,0,0
508,none,0,0,0,0,0,0,0,0,0,0,0,0,0
509,none,0,0,0,0,0,0,0,0,0,0,0,0,0
510,none,0,0,0,0,0,0,0,0,0,0,0,0,0
511,none,0,0,0,0,0,0,0,0,0,0,0,0,0
512,none,0,0,0,0,0,0,0,0,0,0,0,0,0
513,none,0,0,0,0,0,0,0,0,0,0,0,0,0
514,main,1,0,0,0,0,0,0,0,0,0,0,0,0
515,none,0,0,0,0,0,0,0,0,0,0,0,0,0
516,none,0,0,0,0,0,0,0,0,0,0,0,0,0
517,main,0,1,0,0,0,0,0,0,0,0,0,0,0
518,main,0,0,0,1,0,0,0,0,0,0,0,0,0
519,none,0,0,0,0,0,0,0,0,0,0,0,0,0
520,main,0,1,0,0,0,0,0,0,0,0,0,0,0
521,main,0,0,0,0,1,0,0,0,0,0,0,0,0
522,main,0,0,0,0,1,0,0,0,0,0,0,0,0
523,main,0,0,0,0,1,0,0,0,0,0,0,0,0
524,none,0,0,0,0,0,0,0,0,0,0,0,0,0
525,none,0,0,0,0,0,0,0,0,0,0,0,0,0
526,main,0,0,0,0,1,0,0,0,0,0,0,0,0
527,main,0,0,0,0,1,0,0,0,0,0,0,0,0
528,main,0,0,0,0,1,0,0,0,0,0,0,0,0
529,none,0,0,0,0,0,0,0,0,0,0,0,0,0
530,none,0,0,0,0,0,0,0,0,0,0,0,0,0
531,none,0,0,0,0,0,0,0,0,0,0,0,0,0
532,none,0,0,0,0,0,0,0,0,0,0,0,0,0
533,none,0,0,0,0,0,0,0,0,0,0,0,0,0
534,none,0,0,0,0,0,0,0,0,0,0,0,0,0
535,none,0,0,0,0,0,0,0,0,0,0,0,0,0
536,none,0,0,0,0,0,0,0,0,0,0,0,0,0
537,none,0,0,0,0,0,0,0,0,0,0,0,0,0
538,none,0,0,0,0,0,0,0,0,0,0,0,0,0
539,none,0,0,0,0,0,0,0,0,0,0,0,0,0
540,none,0,0,0,0,0,0,0,0,0,0,0,0,0
541,none,0,0,0,0,0,0,0,0,0,0,0,0,0
542,none,0,0,0,0,0,0,0,0,0,0,0,0,0
543,none,0,0,0,0,0,0,0,0,0,0,0,0,0
544,none,0,0,0,0,0,0,0,0,0,0,0,0,0
545,none,0,0,0,0,0,0,0,0,0,0,0,0,0
546,none,0,0,0,0,0,0,0,0,0,0,0,0,0
547,none,0,0,0,0,0,0,0,0,0,0,0,0,0
548,main,0,0,0,0,1,0,0,0,0,0,0,0,0
549,main,0,0,0,0,1,0,0,0,0,0,0,0,0
550,main,0,0,0,0,0,1,0,0,0,0,0,0,0
551,main,0,0,0,0,0,1,0,0,0,0,0,0,0
552,main,0,0,0,0,0,1,0,0,0,0,0,0,0
553,main,0,0,0,0,0,1,0,0,0,0,0,0,0
554,main,0,0,0,0,0,1,0,0,0,0,0,0,0
555,main,0,0,0,0,0,1,0,0,0,0,0,0,0
556,main,0,0,0,0,0,1,0,0,0,0,0,0,0
557,main,0,0,0,0,0,1,0,0,0,0,0,0,0
558,main,0,0,0,0,0,1,0,0,0,0,0,0,0
559,main,0,0,0,0,0,1,0,0,0,0,0,0,0
560,main,0,0,0,0,0,1,0,0,0,0,0,0,0
561,main,0,0,0,0,0,1,0,0,0,0,0,0,0
562,main,0,0,0,0,0,1,0,0,0,0,0,0,0
563,main,0,0,0,0,0,1,0,0,0,0,0,0,0
564,main,0,0,0,0,0,1,0,0,0,0,0,0,0
565,main,0,0,0,0,1,0,0,0,0,0,0,0,0
566,main,0,0,0,0,1,0,0,0,0,0,0,0,0
567,main,0,0,0,0,1,0,0,0,0,0,0,0,0
568,main,0,0,0,0,1,0,0,0,0,0,0,0,0
569,none,0,0,0,0,0,0,0,0,0,0,0,0,0
570,none,0,0,0,0,0,0,0,0,0,0,0,0,0
571,main,1,0,0,0,0,0,0,0,0,0,0,0,0
572,main,0,0,0,1,0,0,0,0,0,0,0,0,0
573,main,1,0,0,0,0,0,0,0,0,0,0,0,0
574,main,1,0,0,0,0,0,0,0,0,0,0,0,0
575,main,0,0,0,1,0,0,0,0,0,0,0,0,0
576,none,0,0,0,0,0,0,0,0,0,0,0,0,0
577,main,0,0,0,0,0,0,1,0,0,0,0,0,0
578,none,0,0,0,0,0,0,0,0,0,0,0,0,0
579,none,0,0,0,0,0,0,0,0,0,0,0,0,0
580,none,0,0,0,0,0,0,0,0,0,0,0,0,0
581,main,0,0,0,1,0,0,0,0,0,0,0,0,0
582,main,0,0,0,1,0,0,0,0,0,0,0,0,0
583,main,0,0,0,1,0,0,0,0,0,0,0,0,0
584,main,0,0,0,1,0,0,0,0,0,0,0,0,0
585,main,0,0,0,1,0,0,0,0,0,0,0,0,0
586,main,0,0,0,1,0,0,0,0,0,0,0,0,0
587,main,0,0,0,1,0,0,0,0,0,0,0,0,0
588,main,0,0,0,0,1,0,0,0,0,0,0,0,0
589,main,0,0,0,0,1,0,0,0,0,0,0,0,0
590,main,0,0,0,0,1,0,0,0,0,0,0,0,0
591,main,0,0,0,0,1,0,0,0,0,0,0,0,0
592,main,0,0,0,0,1,0,0,0,0,0,0,0,0
593,main,0,0,0,0,1,0,0,0,0,0,0,0,0
594,main,0,0,0,0,1,0,0,0,0,0,0,0,0
595,main,0,0,0,0,1,0,0,0,0,0,0,0,0
596,main,0,0,0,0,0,0,1,0,0,0,0,0,0
597,main,0,0,0,0,0,0,1,0,0,0,0,0,0
598,main,0,0,0,0,0,0,1,0,0,0,0,0,0
599,main,0,0,0,0,0,0,1,0,0,0,0,0,0
600,main,0,0,0,0,0,0,1,0,0,0,0,0,0
601,main,0,0,0,0,0,0,1,0,0,0,0,0,0
602,main,0,0,0,0,0,0,1,0,0,0,0,0,0
603,main,0,0,0,0,0,0,1,0,0,0,0,0,0
604,main,0,0,0,0,0,0,1,0,0,0,0,0,0
605,main,0,0,0,0,0,0,1,0,0,0,0,0,0
606,main,0,0,0,0,0,0,1,0,0,0,0,0,0
607,main,0,0,0,0,0,0,1,0,0,0,0,0,0
608,main,0,0,0,0,0,0,1,0,0,0,0,0,0
609,main,0,0,0,0,0,0,0,0,1,0,0,0,0
610,main,0,0,0,0,0,0,0,0,1,0,0,0,0
611,main,0,0,0,0,0,0,0,0,1,0,0,0,0
612,main,0,0,0,0,0,0,0,0,1,0,0,0,0
613,main,0,0,0,0,0,0,0,0,1,0,0,0,0
614,main,0,0,0,0,0,0,0,0,1,0,0,0,0
615,main,0,0,0,0,0,0,0,0,1,0,0,0,0
616,main,0,0,0,0,0,0,0,0,1,0,0,0,0
617,main,0,0,0,0,0,0,0,0,1,0,0,0,0
618,main,0,0,0,0,0,0,0,0,1,0,0,0,0
619,main,0,0,0,0,0,0,0,0,1,0,0,0,0
620,main,0,0,0,0,0,0,1,0,0,0,0,0,0
621,main,0,0,0,0,0,0,1,0,0,0,0,0,0
622,main,0,0,0,0,0,0,1,0,0,0,0,0,0
623,main,0,0,0,0,0,0,1,0,0,0,0,0,0
624,main,0,0,0,0,0,0,1,0,0,0,0,0,0
625,none,0,0,0,0,0,0,0,0,0,0,0,0,0
626,none,0,0,0,0,0,0,0,0,0,0,0,0,0
627,none,0,0,0,0,0,0,0,0,0,0,0,0,0
628,main,0,0,0,0,0,0,0,0,0,0,0,1,0
629,main,0,0,0,0,0,0,0,0,0,0,0,1,0
630,none,0,0,0,0,0,0,0,0,0,0,0,0,0
631,main,0,0,0,0,0,0,0,0,0,0,0,1,0
632,main,0,0,0,0,0,0,0,0,0,0,0,1,0
633,main,0,0,0,0,0,0,0,0,0,0,0,1,0
634,main,0,0,0,0,0,0,0,0,0,0,0,1,0
635,main,0,0,0,0,0,0,0,0,0,0,0,1,0
636,main,0,0,0,0,0,0,0,0,0,0,0,1,0
637,main,0,0,0,0,0,0,0,0,0,0,0,1,0
638,main,0,0,0,0,0,0,0,0,0,0,0,1,0
639,main,0,0,0,0,0,0,0,0,0,0,0,1,0
640,none,0,0,0,0,0,0,0,0,0,0,0,0,0
641,main,0,0,0,0,0,0,0,0,0,0,0,1,0
642,none,0,0,0,0,0,0,0,0,0,0,0,0,0
643,none,0,0,0,0,0,0,0,0,0,0,0,0,0
644,none,0,0,0,0,0,0,0,0,0,0,0,0,0
645,none,0,0,0,0,0,0,0,0,0,0,0,0,0
646,none,0,0,0,0,0,0,0,0,0,0,0,0,0
647,none,0,0,0,0,0,0,0,0,0,0,0,0,0
648,none,0,0,0,0,0,0,0,0,0,0,0,0,0
649,none,0,0,0,0,0,0,0,0,0,0,0,0,0
650,none,0,0,0,0,0,0,0,0,0,0,0,0,0
651,none,0,0,0,0,0,0,0,0,0,0,0,0,0
652,none,0,0,0,0,0,0,0,0,0,0,0,0,0
653,none,0,0,0,0,0,0,0,0,0,0,0,0,0
654,none,0,0,0,0,0,0,0,0,0,0,0,0,0
655,none,0,0,0,0,0,0,0,0,0,0,0,0,0
656,main,0,0,0,0,0,0,0,0,0,0,0,1,0
657,none,0,0,0,0,0,0,0,0,0,0,0,0,0
658,main,0,0,0,0,0,0,0,0,0,0,0,1,0
659,none,0,0,0,0,0,0,0,0,0,0,0,0,0
660,main,0,0,0,0,0,0,0,0,0,0,0,1,0
661,main,0,0,0,0,0,0,0,0,0,0,0,1,0
662,main,0,0,0,0,0,0,0,0,0,0,0,1,0
663,main,0,0,0,0,0,0,0,0,0,0,0,1,0
664,none,0,0,0,0,0,0,0,0,0,0,0,0,0
665,main,0,0,0,0,0,0,0,0,0,0,0,1,0
666,main,0,0,0,0,0,0,0,0,0,0,0,1,0
667,main,0,0,0,0,0,0,0,0,0,0,0,1,0
668,none,0,0,0,0,0,0,0,0,0,0,0,0,0
669,main,0,0,0,0,0,0,0,0,0,0,0,1,0
670,none,0,0,0,0,0,0,0,0,0,0,0,0,0
671,main,0,0,0,0,0,0,0,0,0,0,0,1,0
672,main,0,0,0,0,0,0,0,0,0,0,0,1,0
673,main,0,0,0,0,0,0,0,0,0,0,0,1,0
674,none,0,0,0,0,0,0,0,0,0,0,0,0,0
675,main,0,0,0,0,0,0,0,0,0,0,0,1,0
676,main,0,0,0,0,0,0,0,0,0,0,0,1,0
677,main,0,0,0,0,0,0,0,0,0,0,0,1,0
678,main,0,0,0,0,0,0,0,0,0,0,0,1,0
679,none,0,0,0,0,0,0,0,0,0,0,0,0,0
680,main,0,0,0,0,0,0,0,0,0,0,0,1,0
681,main,0,0,0,0,0,0,0,0,0,0,0,1,0
682,main,0,0,0,0,0,0,0,0,0,0,0,1,0
683,main,0,0,0,0,0,0,0,0,0,0,0,1,0
684,main,0,0,0,0,0,0,0,0,0,0,0,1,0
685,none,0,0,0,0,0,0,0,0,0,0,0,0,0
686,main,0,0,0,0,0,0,0,0,0,0,0,1,0
687,main,0,0,0,0,0,0,0,0,0,0,0,1,0
688,main,0,0,0,0,0,0,0,0,0,0,0,1,0
689,none,0,0,0,0,0,0,0,0,0,0,0,0,0
690,main,0,0,0,0,0,0,0,0,0,0,0,1,0
691,main,0,0,0,0,0,0,0,0,0,0,0,1,0
692,main,0,0,0,0,0,0,0,0,0,0,0,1,0
693,main,0,0,0,0,0,0,0,0,0,0,0,1,0
694,none,0,0,0,0,0,0,0,0,0,0,0,0,0
695,main,0,0,0,0,0,0,0,0,0,0,0,1,0
696,main,0,0,0,0,0,0,0,0,0,0,0,1,0
697,main,0,0,0,0,0,0,0,0,0,0,0,1,0
698,none,0,0,0,0,0,0,0,0,0,0,0,0,0
699,main,0,0,0,0,0,0,0,0,0,0,0,1,0
700,none,0,0,0,0,0,0,0,0,0,0,0,0,0
701,main,0,0,0,0,0,0,0,0,0,0,0,1,0
702,main,0,0,0,0,0,0,0,0,0,0,0,1,0
703,main,0,0,0,0,0,0,0,0,0,0,0,1,0
704,none,0,0,0,0,0,0,0,0,0,0,0,0,0
705,main,0,0,0,0,0,0,0,0,0,0,0,1,0
706,main,0,0,0,0,0,0,0,0,0,0,0,1,0
707,main,0,0,0,0,0,0,0,0,0,0,0,1,0
708,main,0,0,0,0,0,0,0,0,0,0,0,1,0
709,none,0,0,0,0,0,0,0,0,0,0,0,0,0
710,main,0,0,0,0,0,0,0,0,0,0,0,1,0
711,main,0,0,0,0,0,0,0,0,0,0,0,1,0
712,main,0,0,0,0,0,0,0,0,0,0,0,1,0
713,main,0,0,0,0,0,0,0,0,0,0,0,1,0
714,main,0,0,0,0,0,0,0,0,0,0,0,1,0
715,none,0,0,0,0,0,0,0,0,0,0,0,0,0
716,main,0,0,0,0,0,0,0,0,0,0,0,1,0
717,main,0,0,0,0,0,0,0,0,0,0,0,1,0
718,main,0,0,0,0,0,0,0,0,0,0,0,1,0
719,none,0,0,0,0,0,0,0,0,0,0,0,0,0
720,main,0,0,0,0,0,0,0,0,0,0,0,1,0
721,main,0,0,0,0,0,0,0,0,0,0,0,1,0
722,main,0,0,0,0,0,0,0,0,0,0,0,1,0
723,main,0,0,0,0,0,0,0,0,0,0,0,1,0
724,none,0,0,0,0,0,0,0,0,0,0,0,0,0
725,main,0,0,0,0,0,0,0,0,0,0,0,1,0
726,main,0,0,0,0,0,0,0,0,0,0,0,1,0
727,main,0,0,0,0,0,0,0,0,0,0,0,1,0
728,none,0,0,0,0,0,0,0,0,0,0,0,0,0
729,main,0,0,0,0,0,0,0,0,0,0,0,1,0
730,none,0,0,0,0,0,0,0,0,0,0,0,0,0
731,main,0,0,0,0,0,0,0,0,0,0,0,1,0
732,main,0,0,0,0,0,0,0,0,1,0,0,0,0
733,main,0,0,0,0,0,0,0,0,1,0,0,0,0
734,main,0,0,0,0,0,0,0,0,1,0,0,0,0
735,main,0,0,0,0,0,0,0,0,1,0,0,0,0
736,main,0,0,0,0,0,0,0,0,1,0,0,0,0
737,none,0,0,0,0,0,0,0,0,0,0,0,0,0
738,none,0,0,0,0,0,0,0,0,0,0,0,0,0
739,none,0,0,0,0,0,0,0,0,0,0,0,0,0
740,none,0,0,0,0,0,0,0,0,0,0,0,0,0
741,none,0,0,0,0,0,0,0,0,0,0,0,0,0
742,none,0,0,0,0,0,0,0,0,0,0,0,0,0
743,none,0,0,0,0,0,0,0,0,0,0,0,0,0
744,main,0,0,0,0,0,0,1,0,0,0,0,0,0
745,main,0,0,0,0,0,0,1,0,0,0,0,0,0
746,main,0,0,0,0,0,0,1,0,0,0,0,0,0
747,none,0,0,0,0,0,0,0,0,0,0,0,0,0
748,none,0,0,0,0,0,0,0,0,0,0,0,0,0
749,none,0,0,0,0,0,0,0,0,0,0,0,0,0
750,none,0,0,0,0,0,0,0,0,0,0,0,0,0
751,main,0,0,0,0,0,0,0,0,1,0,0,0,0
752,main,0,0,0,0,0,0,0,0,1,0,0,0,0
753,main,0,0,0,0,0,0,0,0,1,0,0,0,0
754,main,0,0,0,0,0,0,0,0,1,0,0,0,0
755,main,0,0,0,0,0,0,0,0,1,0,0,0,0
756,none,0,0,0,0,0,0,0,0,0,0,0,0,0
757,main,0,0,0,0,0,0,0,0,1,0,0,0,0
758,main,0,0,0,0,0,0,0,0,1,0,0,0,0
759,main,0,0,0,0,0,0,0,0,1,0,0,0,0
760,main,0,0,0,0,0,0,0,0,1,0,0,0,0
761,none,0,0,0,0,0,0,0,0,0,0,0,0,0
762,none,0,0,0,0,0,0,0,0,0,0,0,0,0
763,none,0,0,0,0,0,0,0,0,0,0,0,0,0
764,main,0,0,0,0,0,0,0,1,0,0,0,0,0
765,main,0,0,0,0,0,0,0,1,0,0,0,0,0
766,main,0,0,0,0,0,0,0,1,0,0,0,0,0
767,main,0,0,0,0,0,0,0,1,0,0,0,0,0
768,main,0,0,0,0,0,0,0,1,0,0,0,0,0
769,main,0,0,0,0,0,0,0,1,0,0,0,0,0
770,main,0,0,0,0,0,0,0,1,0,0,0,0,0
771,main,0,0,0,0,0,0,0,1,0,0,0,0,0
772,main,0,0,0,0,0,0,0,1,0,0,0,0,0
773,main,0,0,0,0,0,0,0,1,0,0,0,0,0
774,main,0,0,0,0,0,0,0,1,0,0,0,0,0
775,main,0,0,0,0,0,0,0,1,0,0,0,0,0
776,main,0,0,0,0,0,0,0,0,0,0,0,1,0
777,main,0,0,0,0,0,0,0,0,0,0,0,1,0
778,main,0,0,0,0,0,0,0,0,0,0,0,1,0
779,main,0,0,0,0,0,0,0,0,0,0,0,1,0
780,none,0,0,0,0,0,0,0,0,0,0,0,0,0
781,main,0,0,0,0,0,0,0,0,0,0,0,1,0
782,none,0,0,0,0,0,0,0,0,0,0,0,0,0
783,main,0,0,0,0,0,0,0,0,0,0,0,1,0
784,main,0,0,0,0,0,0,0,0,0,0,0,1,0
785,main,0,0,0,0,0,0,0,0,0,0,0,1,0
786,main,0,0,0,0,0,0,0,0,0,0,0,1,0
787,main,0,0,0,0,0,0,0,0,0,0,0,1,0
788,main,0,0,0,0,0,0,0,0,0,0,0,1,0
789,main,0,0,0,0,0,0,0,0,0,0,0,1,0
790,none,0,0,0,0,0,0,0,0,0,0,0,0,0
791,main,0,0,0,0,0,0,0,0,0,0,0,1,0
792,main,0,0,0,0,0,0,0,0,0,0,0,1,0
793,main,0,0,0,0,0,0,0,0,0,0,0,1,0
794,main,0,0,0,0,0,0,0,0,0,0,0,1,0
795,main,0,0,0,0,0,0,0,0,0,0,0,1,0
796,main,0,0,0,0,0,0,0,0,0,0,0,1,0
797,none,0,0,0,0,0,0,0,0,0,0,0,0,0
798,main,0,0,0,0,0,0,0,0,0,0,0,1,0
799,none,0,0,0,0,0,0,0,0,0,0,0,0,0
800,main,0,0,0,0,0,0,1,0,0,0,0,0,0
801,main,0,0,0,0,0,0,1,0,0,0,0,0,0
802,main,0,0,0,0,0,0,1,0,0,0,0,0,0
803,none,0,0,0,0,0,0,0,0,0,0,0,0,0
804,none,0,0,0,0,0,0,0,0,0,0,0,0,0
805,none,0,0,0,0,0,0,0,0,0,0,0,0,0
806,none,0,0,0,0,0,0,0,0,0,0,0,0,0
807,none,0,0,0,0,0,0,0,0,0,0,0,0,0
808,none,0,0,0,0,0,0,0,0,0,0,0,0,0
809,none,0,0,0,0,0,0,0,0,0,0,0,0,0
810,none,0,0,0,0,0,0,0,0,0,0,0,0,0
811,none,0,0,0,0,0,0,0,0,0,0,0,0,0
812,none,0,0,0,0,0,0,0,0,0,0,0,0,0
813,none,0,0,0,0,0,0,0,0,0,0,0,0,0
814,none,0,0,0,0,0,0,0,0,0,0,0,0,0
815,none,0,0,0,0,0,0,0,0,0,0,0,0,0
816,none,0,0,0,0,0,0,0,0,0,0,0,0,0
817,none,0,0,0,0,0,0,0,0,0,0,0,0,0
818,none,0,0,0,0,0,0,0,0,0,0,0,0,0
819,main,0,0,0,0,0,0,1,0,0,0,0,0,0
820,none,0,0,0,0,0,0,0,0,0,0,0,0,0
821,none,0,0,0,0,0,0,0,0,0,0,0,0,0
822,none,0,0,0,0,0,0,0,0,0,0,0,0,0
823,none,0,0,0,0,0,0,0,0,0,0,0,0,0
824,none,0,0,0,0,0,0,0,0,0,0,0,0,0
825,none,0,0,0,0,0,0,0,0,0,0,0,0,0
826,none,0,0,0,0,0,0,0,0,0,0,0,0,0
827,none,0,0,0,0,0,0,0,0,0,0,0,0,0
828,none,0,0,0,0,0,0,0,0,0,0,0,0,0
829,main,0,0,0,0,0,0,0,0,0,0,0,1,0
830,main,0,0,0,0,0,0,1,0,0,0,0,0,0
831,main,0,0,0,0,0,0,1,0,0,0,0,0,0
832,main,0,0,0,0,0,0,1,0,0,0,0,0,0
833,main,0,0,0,0,0,0,1,0,0,0,0,0,0
834,main,0,0,0,0,0,0,1,0,0,0,0,0,0
835,main,0,0,0,0,1,0,0,0,0,0,0,0,0
836,main,0,0,0,0,1,0,0,0,0,0,0,0,0
837,main,0,0,0,0,1,0,0,0,0,0,0,0,0
838,main,0,0,0,0,0,0,1,0,0,0,0,0,0
839,main,0,0,0,0,0,0,1,0,0,0,0,0,0
840,main,0,0,0,0,0,0,0,0,0,0,0,1,0
841,none,0,0,0,0,0,0,0,0,0,0,0,0,0
842,none,0,0,0,0,0,0,0,0,0,0,0,0,0
843,none,0,0,0,0,0,0,0,0,0,0,0,0,0
844,none,0,0,0,0,0,0,0,0,0,0,0,0,0
845,main,0,0,0,0,1,0,0,0,0,0,0,0,0
846,main,0,0,0,0,1,0,0,0,0,0,0,0,0
847,main,0,0,0,0,0,0,0,0,1,0,0,0,0
848,main,0,0,0,0,1,0,0,0,0,0,0,0,0
849,main,0,0,0,0,0,0,0,1,0,0,0,0,0
850,main,0,0,0,0,0,0,0,1,0,0,0,0,0
851,main,0,0,0,0,0,0,0,1,0,0,0,0,0
852,main,0,0,0,0,0,0,0,0,1,0,0,0,0
853,main,0,0,0,0,0,0,0,0,1,0,0,0,0
854,main,0,0,0,0,0,0,0,0,1,0,0,0,0
855,main,0,0,0,0,0,0,0,0,1,0,0,0,0
856,main,0,0,0,0,0,0,0,0,1,0,0,0,0
857,main,0,0,0,0,0,0,0,0,1,0,0,0,0
858,main,0,0,1,0,0,0,0,0,0,0,0,0,0
859,main,0,0,1,0,0,0,0,0,0,0,0,0,0
860,main,0,0,1,0,0,0,0,0,0,0,0,0,0
861,main,0,0,1,0,0,0,0,0,0,0,0,0,0
862,none,0,0,0,0,0,0,0,0,0,0,0,0,0
863,none,0,0,0,0,0,0,0,0,0,0,0,0,0
864,main,0,0,1,0,0,0,0,0,0,0,0,0,0
865,main,0,0,1,0,0,0,0,0,0,0,0,0,0
866,main,0,0,0,0,0,0,1,0,0,0,0,0,0
867,main,0,0,0,0,0,0,1,0,0,0,0,0,0
868,none,0,0,0,0,0,0,0,0,0,0,0,0,0
869,main,0,0,1,0,0,0,0,0,0,0,0,0,0
870,main,0,0,1,0,0,0,0,0,0,0,0,0,0
871,main,0,0,0,0,0,0,0,0,0,0,0,0,1
872,none,0,0,0,0,0,0,0,0,0,0,0,0,0
873,main,0,0,0,0,0,0,0,1,0,0,0,0,0
874,main,0,0,0,0,0,0,0,1,0,0,0,0,0
875,main,0,0,0,0,0,0,0,1,0,0,0,0,0
876,main,0,0,0,0,0,0,0,1,0,0,0,0,0
877,main,0,0,0,0,0,0,0,1,0,0,0,0,0
878,main,0,0,0,0,0,0,0,1,0,0,0,0,0
879,main,0,0,0,0,0,0,0,1,0,0,0,0,0
880,main,0,0,0,0,0,0,0,1,0,0,0,0,0
881,main,0,0,0,0,0,0,0,1,0,0,0,0,0
882,main,0,0,0,0,0,0,0,1,0,0,0,0,0
883,main,0,0,0,0,0,0,0,1,0,0,0,0,0
884,main,0,0,0,0,0,1,0,0,0,0,0,0,0
885,main,1,0,0,0,0,0,0,0,0,0,0,0,0
886,main,0,0,0,0,0,0,0,1,0,0,0,0,0
887,main,0,0,0,0,0,0,0,1,0,0,0,0,0
888,main,0,0,0,0,0,0,0,1,0,0,0,0,0
889,main,0,0,0,0,0,0,0,1,0,0,0,0,0
890,main,0,0,0,0,0,0,0,1,0,0,0,0,0
891,main,0,0,0,0,0,0,0,1,0,0,0,0,0
892,main,0,0,0,0,0,0,0,1,0,0,0,0,0
893,main,0,0,0,0,0,0,0,1,0,0,0,0,0
894,main,0,0,0,0,0,0,0,1,0,0,0,0,0
895,main,0,0,0,0,0,0,0,1,0,0,0,0,0
896,main,0,1,0,0,0,0,0,0,0,0,0,0,0
897,main,0,0,0,0,1,0,0,0,0,0,0,0,0
898,none,0,0,0,0,0,0,0,0,0,0,0,0,0
899,none,0,0,0,0,0,0,0,0,0,0,0,0,0
900,none,0,0,0,0,0,0,0,0,0,0,0,0,0
901,none,0,0,0,0,0,0,0,0,0,0,0,0,0
902,none,0,0,0,0,0,0,0,0,0,0,0,0,0
903,none,0,0,0,0,0,0,0,0,0,0,0,0,0
904,none,0,0,0,0,0,0,0,0,0,0,0,0,0
905,none,0,0,0,0,0,0,0,0,0,0,0,0,0
906,none,0,0,0,0,0,0,0,0,0,0,0,0,0
907,none,0,0,0,0,0,0,0,0,0,0,0,0,0
908,none,0,0,0,0,0,0,0,0,0,0,0,0,0
909,none,0,0,0,0,0,0,0,0,0,0,0,0,0
910,none,0,0,0,0,0,0,0,0,0,0,0,0,0
911,none,0,0,0,0,0,0,0,0,0,0,0,0,0
912,none,0,0,0,0,0,0,0,0,0,0,0,0,0
913,none,0,0,0,0,0,0,0,0,0,0,0,0,0
914,none,0,0,0,0,0,0,0,0,0,0,0,0,0
915,none,0,0,0,0,0,0,0,0,0,0,0,0,0
916,none,0,0,0,0,0,0,0,0,0,0,0,0,0
917,none,0,0,0,0,0,0,0,0,0,0,0,0,0
918,none,0,0,0,0,0,0,0,0,0,0,0,0,0
919,none,0,0,0,0,0,0,0,0,0,0,0,0,0
920,none,0,0,0,0,0,0,0,0,0,0,0,0,0
